stage,Lambda,mean_weight,observed_MSE_gain_pct,fixed_scalar_predicted_gain_pct,rho_realized_w005,fixed_w005_safe_realized,rho_realized_actual_meanweight,actual_meanweight_fixed_safe_realized,fixed_scalar_risk_ratio
U6,0.0082902240182901,0.0418214812105311,7.54329062545143,8.18794262277538,0.0145797752596816,1,0.0133062812049151,1,0.918120573772246
U6,0.019591494974651,0.0416765711324198,8.0453779727672,8.15821764991791,0.0224130770977805,1,0.0204191457526666,1,0.918417823500821
U6,0.143489613979521,0.0647653766037541,3.55855924765296,12.4734324265655,0.0606565814340849,1,0.0692970694030587,1,0.875265675734345
U6,0.309083414581266,0.0375431732062454,4.79371480817091,7.32412066210829,0.0890236808860092,1,0.0768959175817462,1,0.926758793378917
U6,0.568886198033997,0.0298581674921333,4.29742381267361,5.83176569894406,0.120775931338224,1,0.0928529117731026,1,0.941682343010559
U6,1.19764358033057,0.028668169866641,3.52293053740142,5.55301756699855,0.175239292831448,1,0.131972642547161,1,0.944469824330014
U6,3.20872116832059,0.0248317780056749,3.77338655770505,4.70683861534915,0.286836018923374,1,0.20084815810315,1,0.952931613846508
U6,0.257532265141458,0.0600730250529764,2.73845306171019,11.560790748222,0.0812612540752574,1,0.0893023492377148,1,0.88439209251778
U6,0.530690153922727,0.0348896047802506,4.0631128510703,6.79159241285787,0.116650931604392,1,0.0970677724747144,1,0.932084075871421
U6,1.06122420685501,0.029554858620574,3.0892173843762,5.73092591928596,0.164957197778231,1,0.126164114199604,1,0.94269074080714
U6,2.62791038829677,0.0250290973791394,3.38978070193738,4.77854695597932,0.259581042544781,1,0.182493549833527,1,0.952214530440206
U6,5.06526180639689,0.0220270835776246,2.0587381617487,4.11113481564476,0.360386608874873,1,0.237503097606275,1,0.958888651843552
U6,0.0074646302678962,0.0827603587765416,5.87580122251134,15.8620313247967,0.0138347669333423,1,0.0179505240978101,1,0.841379686752033
U6,0.0153209553051946,0.0490108548516742,6.08195787737072,9.55828438965072,0.0198203180556091,1,0.019618311909985,1,0.904417156103493
U6,0.0346343050020946,0.0459237076919677,7.44454865477983,8.96653851592423,0.029800320511998,1,0.028529946201322,1,0.910334614840758
U6,0.0666699250343194,0.0412429904869622,7.3247271736738,8.06715922162309,0.0413459218943083,1,0.0374670737839987,1,0.919328407783769
U6,0.155297076487021,0.039308344626221,7.32044760291746,7.6831586645281,0.0631029026288016,1,0.0557980943974908,1,0.923168413354719
U6,0.0415531490214814,0.0244798266563636,0.858371501821816,4.83354901800226,0.0326414668715296,1,0.0226916149453287,1,0.951664509819977
U6,0.0818388467951683,0.0147180454510036,1.67371910109694,2.92017420385801,0.0458086451350275,1,0.0246316623629775,1,0.97079825796142
U6,0.208120364584949,0.011729331868994,1.90741285983954,2.32924538894421,0.0730508015338798,1,0.0350393606664461,1,0.976707546110558
U6,0.367419235657984,0.0097041543513871,1.67320460079622,1.92795379969354,0.0970618670875046,1,0.0423253905594136,1,0.980720462003064
U6,1.24894968708211,0.0075768285152518,1.53177199513502,1.50245485839281,0.178953488233181,1,0.0689168484213493,1,0.984975451416072
U6,0.142578366363739,0.0875002008353607,3.10450881099571,16.6252495895929,0.0604636713059023,1,0.0807663846521287,1,0.833747504104071
U6,0.233243041614126,0.0495234468162006,5.64312451377009,9.6022276545037,0.0773342796605658,1,0.0769554554835914,1,0.903977723454963
U6,0.543039531009311,0.0412028558199454,5.61731564470678,7.97861314984009,0.118000383637937,1,0.106877097493881,1,0.920213868501599
U6,1.09800815552305,0.0378876993045141,5.22664323664721,7.27637545644358,0.167791702029099,1,0.145609586878797,1,0.927236245435564
U6,2.21191228882645,0.0351576326949428,4.3497325067964,6.63451518589624,0.238150582013773,1,0.198943569525973,1,0.933654848141038
